anubis_ethiopia,cyno_western,hamadryas,kindae,papio,ursinus,north,norm_north,start,south_percentage,end,pos
923882.2186046513,26058.32093023246,944143.6,10751.334883720938,72476.60465116282,22687.920930232554,1940502.4232558138,940502.4232558139,30000022.0,0.02974878837209302,30100021.0,30100021.0
1077315.865116279,22439.381395348744,790226.2325581395,10855.316279069773,72503.58139534885,26659.623255813953,1940045.6790697675,940045.6790697674,30100022.0,0.029977160465116275,30200021.0,30100022.0
1077315.865116279,22439.381395348744,790226.2325581395,10855.316279069773,72503.58139534885,26659.623255813953,1940045.6790697675,940045.6790697674,30100022.0,0.029977160465116275,30200021.0,30200021.0
1194327.330232558,22085.953488372,692074.4930232557,10354.032558139541,62244.767441860495,18913.423255813956,1948646.5906976745,948646.5906976744,30200022.0,0.025676704651162792,30300021.0,30200022.0
1194327.330232558,22085.953488372,692074.4930232557,10354.032558139541,62244.767441860495,18913.423255813956,1948646.5906976745,948646.5906976744,30200022.0,0.025676704651162792,30300021.0,30300021.0
1397814.6046511629,21246.655813953395,533266.1813953489,9616.567441860472,14299.962790697697,23756.027906976746,1945380.748837209,945380.7488372093,30300022.0,0.027309625581395346,30400021.0,30300022.0
1397814.6046511629,21246.655813953395,533266.1813953489,9616.567441860472,14299.962790697697,23756.027906976746,1945380.748837209,945380.7488372093,30300022.0,0.027309625581395346,30400021.0,30400021.0
1277435.7441860463,12051.330232558046,643131.2697674419,17594.730232558148,28138.939534883742,21647.98604651163,1948705.9534883718,948705.953488372,30400022.0,0.02564702325581395,30500021.0,30400022.0
1277435.7441860463,12051.330232558046,643131.2697674419,17594.730232558148,28138.939534883742,21647.98604651163,1948705.9534883718,948705.953488372,30400022.0,0.02564702325581395,30500021.0,30500021.0
1120274.0790697674,16838.906976744092,777827.6930232558,20205.041860465124,33207.99069767444,31646.288372093026,1931309.7627906979,931309.7627906976,30500022.0,0.03434511860465116,30600021.0,30500022.0
1120274.0790697674,16838.906976744092,777827.6930232558,20205.041860465124,33207.99069767444,31646.288372093026,1931309.7627906979,931309.7627906976,30500022.0,0.03434511860465116,30600021.0,30600021.0
1027527.841860465,29168.125581395252,847174.9441860465,27767.460465116288,37336.40000000002,31025.227906976746,1912039.1860465116,912039.1860465116,30600022.0,0.043980406976744185,30700021.0,30600022.0
1027527.841860465,29168.125581395252,847174.9441860465,27767.460465116288,37336.40000000002,31025.227906976746,1912039.1860465116,912039.1860465116,30600022.0,0.043980406976744185,30700021.0,30700021.0
983485.7302325582,34657.958139534785,877903.2279069768,28913.446511627913,38660.63255813956,36379.004651162795,1900049.5906976745,900049.5906976744,30700022.0,0.0499752046511628,30800021.0,30700022.0
983485.7302325582,34657.958139534785,877903.2279069768,28913.446511627913,38660.63255813956,36379.004651162795,1900049.5906976745,900049.5906976744,30700022.0,0.0499752046511628,30800021.0,30800021.0
865783.8232558139,71994.88837209293,867189.3441860465,49398.93488372093,104889.82325581399,40743.18604651163,1837862.9906976745,837862.9906976743,30800022.0,0.0810685046511628,30900021.0,30800022.0
865783.8232558139,71994.88837209293,867189.3441860465,49398.93488372093,104889.82325581399,40743.18604651163,1837862.9906976745,837862.9906976743,30800022.0,0.0810685046511628,30900021.0,30900021.0
894952.2790697676,67386.33953488363,778874.4790697675,58862.51162790698,158538.40000000002,41385.99069767442,1832365.158139535,832365.1581395349,30900022.0,0.08381742093023256,31000021.0,30900022.0
894952.2790697676,67386.33953488363,778874.4790697675,58862.51162790698,158538.40000000002,41385.99069767442,1832365.158139535,832365.1581395349,30900022.0,0.08381742093023256,31000021.0,31000021.0
974092.2883720931,74736.84651162781,659923.6790697675,86826.13953488372,173013.6186046512,31407.427906976744,1807029.5860465118,807029.5860465115,31000022.0,0.09648520697674419,31100021.0,31000022.0
974092.2883720931,74736.84651162781,659923.6790697675,86826.13953488372,173013.6186046512,31407.427906976744,1807029.5860465118,807029.5860465115,31000022.0,0.09648520697674419,31100021.0,31100021.0
994051.269767442,84755.17209302317,581732.4,84126.88837209303,169938.08372093024,85396.18604651163,1745721.7534883718,745721.753488372,31100022.0,0.12713912325581395,31200021.0,31100022.0
994051.269767442,84755.17209302317,581732.4,84126.88837209303,169938.08372093024,85396.18604651163,1745721.7534883718,745721.753488372,31100022.0,0.12713912325581395,31200021.0,31200021.0
927033.9906976745,86005.53953488363,624861.9581395348,100322.29767441862,170091.68372093025,91684.53023255814,1721987.6325581395,721987.6325581394,31200022.0,0.13900618372093024,31300021.0,31200022.0
927033.9906976745,86005.53953488363,624861.9581395348,100322.29767441862,170091.68372093025,91684.53023255814,1721987.6325581395,721987.6325581394,31200022.0,0.13900618372093024,31300021.0,31300021.0
1016759.6418604652,73464.52093023248,571335.534883721,121636.7581395349,134274.87906976748,82528.66511627907,1722370.0558139537,722370.0558139535,31300022.0,0.13881497209302326,31400021.0,31300022.0
1016759.6418604652,73464.52093023248,571335.534883721,121636.7581395349,134274.87906976748,82528.66511627907,1722370.0558139537,722370.0558139535,31300022.0,0.13881497209302326,31400021.0,31400021.0
1081872.6279069767,117246.30697674412,513317.69302325585,129860.77209302326,68418.4604651163,89284.13953488371,1663608.7813953487,663608.7813953488,31400022.0,0.16819560930232558,31500021.0,31400022.0
1081872.6279069767,117246.30697674412,513317.69302325585,129860.77209302326,68418.4604651163,89284.13953488371,1663608.7813953487,663608.7813953488,31400022.0,0.16819560930232558,31500021.0,31500021.0
1064140.5767441862,132012.73953488364,465628.2697674419,107001.97674418606,115155.1162790698,116061.32093023257,1644923.9627906976,644923.9627906976,31500022.0,0.17753801860465118,31600021.0,31500022.0
1064140.5767441862,132012.73953488364,465628.2697674419,107001.97674418606,115155.1162790698,116061.32093023257,1644923.9627906976,644923.9627906976,31500022.0,0.17753801860465118,31600021.0,31600021.0
981606.6418604652,111468.4511627906,450347.0604651162,103343.0558139535,284257.9395348838,68976.8511627907,1716211.641860465,716211.641860465,31600022.0,0.14189417906976745,31700021.0,31600022.0
981606.6418604652,111468.4511627906,450347.0604651162,103343.0558139535,284257.9395348838,68976.8511627907,1716211.641860465,716211.641860465,31600022.0,0.14189417906976745,31700021.0,31700021.0
1053195.1023255815,113699.81860465107,319322.32558139536,97477.12093023257,294103.0651162791,122202.56744186048,1666620.4930232556,666620.4930232557,31700022.0,0.1666897534883721,31800021.0,31700022.0
1053195.1023255815,113699.81860465107,319322.32558139536,97477.12093023257,294103.0651162791,122202.56744186048,1666620.4930232556,666620.4930232557,31700022.0,0.1666897534883721,31800021.0,31800021.0
1136241.758139535,93386.44651162782,312511.76744186046,63754.03720930234,265651.75348837214,128454.23720930233,1714405.279069767,714405.2790697674,31800022.0,0.1427973604651163,31900021.0,31800022.0
1136241.758139535,93386.44651162782,312511.76744186046,63754.03720930234,265651.75348837214,128454.23720930233,1714405.279069767,714405.2790697674,31800022.0,0.1427973604651163,31900021.0,31900021.0
1021880.5116279069,55119.11162790689,488687.7953488372,40096.87441860466,261130.20000000004,133085.5069767442,1771698.5069767442,771698.5069767442,31900022.0,0.1141507465116279,32000021.0,31900022.0
1021880.5116279069,55119.11162790689,488687.7953488372,40096.87441860466,261130.20000000004,133085.5069767442,1771698.5069767442,771698.5069767442,31900022.0,0.1141507465116279,32000021.0,32000021.0
1016376.5302325583,28215.91627906968,577739.5255813954,50440.418604651175,213270.80000000005,113956.80930232556,1807386.8558139533,807386.8558139534,32000022.0,0.09630657209302326,32100021.0,32000022.0
1016376.5302325583,28215.91627906968,577739.5255813954,50440.418604651175,213270.80000000005,113956.80930232556,1807386.8558139533,807386.8558139534,32000022.0,0.09630657209302326,32100021.0,32100021.0
1128881.5720930235,39453.04186046503,508463.6372093024,91892.09302325582,108762.24186046518,122547.41395348837,1746107.4511627904,746107.4511627906,32100022.0,0.12694627441860465,32200021.0,32100022.0
1128881.5720930235,39453.04186046503,508463.6372093024,91892.09302325582,108762.24186046518,122547.41395348837,1746107.4511627904,746107.4511627906,32100022.0,0.12694627441860465,32200021.0,32200021.0
1055156.469767442,59448.64186046503,588067.334883721,97556.06976744186,128274.75813953494,71496.72558139535,1771498.5627906974,771498.5627906977,32200022.0,0.11425071860465116,32300021.0,32200022.0
1055156.469767442,59448.64186046503,588067.334883721,97556.06976744186,128274.75813953494,71496.72558139535,1771498.5627906974,771498.5627906977,32200022.0,0.11425071860465116,32300021.0,32300021.0
959650.958139535,102793.6139534883,590826.1813953489,96604.80465116279,182204.86976744194,67919.57209302325,1732682.0093023255,732682.0093023255,32300022.0,0.1336589953488372,32400021.0,32300022.0
959650.958139535,102793.6139534883,590826.1813953489,96604.80465116279,182204.86976744194,67919.57209302325,1732682.0093023255,732682.0093023255,32300022.0,0.1336589953488372,32400021.0,32400021.0
1015514.6325581397,124999.22325581386,493211.0,113483.93488372094,193079.8279069768,59711.381395348835,1701805.460465116,701805.4604651162,32400022.0,0.14909726976744186,32500021.0,32400022.0
1015514.6325581397,124999.22325581386,493211.0,113483.93488372094,193079.8279069768,59711.381395348835,1701805.460465116,701805.4604651162,32400022.0,0.14909726976744186,32500021.0,32500021.0
1132114.2837209306,125388.26976744179,417600.47441860463,96352.57209302326,176510.19534883727,52034.20465116279,1726224.9534883718,726224.953488372,32500022.0,0.13688752325581394,32600021.0,32500022.0
1132114.2837209306,125388.26976744179,417600.47441860463,96352.57209302326,176510.19534883727,52034.20465116279,1726224.9534883718,726224.953488372,32500022.0,0.13688752325581394,32600021.0,32600021.0
1193192.288372093,118695.89767441852,481658.065116279,54844.22790697675,117522.8790697675,34086.64186046512,1792373.2325581394,792373.2325581395,32600022.0,0.10381338372093023,32700021.0,32600022.0
1193192.288372093,118695.89767441852,481658.065116279,54844.22790697675,117522.8790697675,34086.64186046512,1792373.2325581394,792373.2325581395,32600022.0,0.10381338372093023,32700021.0,32700021.0
1206555.9116279068,97038.44186046503,536428.0,40941.36744186048,93595.2790697675,25441.0,1836579.1906976744,836579.1906976744,32700022.0,0.08171040465116278,32800021.0,32700022.0
1206555.9116279068,97038.44186046503,536428.0,40941.36744186048,93595.2790697675,25441.0,1836579.1906976744,836579.1906976744,32700022.0,0.08171040465116278,32800021.0,32800021.0
1094204.2558139537,52912.246511627825,749223.0930232558,37043.688372093035,34466.78139534888,32149.93488372093,1877894.1302325581,877894.130232558,32800022.0,0.06105293488372095,32900021.0,32800022.0
1094204.2558139537,52912.246511627825,749223.0930232558,37043.688372093035,34466.78139534888,32149.93488372093,1877894.1302325581,877894.130232558,32800022.0,0.06105293488372095,32900021.0,32900021.0
1091163.6837209302,33364.85116279062,764942.4372093023,35129.241860465125,43285.45116279075,32114.334883720927,1899391.572093023,899391.5720930232,32900022.0,0.05030421395348837,33000021.0,32900022.0
1091163.6837209302,33364.85116279062,764942.4372093023,35129.241860465125,43285.45116279075,32114.334883720927,1899391.572093023,899391.5720930232,32900022.0,0.05030421395348837,33000021.0,33000021.0
1039752.7069767443,34975.00465116271,779749.8558139536,38538.720930232565,68426.09302325586,38557.618604651165,1887928.6558139534,887928.6558139535,33000022.0,0.05603567209302326,33100021.0,33000022.0
1039752.7069767443,34975.00465116271,779749.8558139536,38538.720930232565,68426.09302325586,38557.618604651165,1887928.6558139534,887928.6558139535,33000022.0,0.05603567209302326,33100021.0,33100021.0
950869.1302325582,45380.530232558056,769965.4744186047,66494.39534883722,121203.423255814,46087.04651162791,1842038.0279069766,842038.0279069766,33100022.0,0.07898098604651163,33200021.0,33100022.0
950869.1302325582,45380.530232558056,769965.4744186047,66494.39534883722,121203.423255814,46087.04651162791,1842038.0279069766,842038.0279069766,33100022.0,0.07898098604651163,33200021.0,33200021.0
1030915.5255813955,67680.64651162783,668668.8186046511,68465.20465116281,118331.61860465122,45938.186046511626,1817915.9627906973,817915.9627906976,33200022.0,0.09104201860465116,33300021.0,33200022.0
1030915.5255813955,67680.64651162783,668668.8186046511,68465.20465116281,118331.61860465122,45938.186046511626,1817915.9627906973,817915.9627906976,33200022.0,0.09104201860465116,33300021.0,33300021.0
1150935.5441860466,76588.753488372,537369.3581395348,66605.73488372094,128192.623255814,40307.98604651163,1816497.5255813953,816497.5255813953,33300022.0,0.09175123720930234,33400021.0,33300022.0
1150935.5441860466,76588.753488372,537369.3581395348,66605.73488372094,128192.623255814,40307.98604651163,1816497.5255813953,816497.5255813953,33300022.0,0.09175123720930234,33400021.0,33400021.0
1199271.7209302324,70933.53953488365,517159.8790697674,63782.2604651163,111263.64186046517,37588.95813953488,1827695.241860465,827695.241860465,33400022.0,0.08615237906976744,33500021.0,33400022.0
1199271.7209302324,70933.53953488365,517159.8790697674,63782.2604651163,111263.64186046517,37588.95813953488,1827695.241860465,827695.241860465,33400022.0,0.08615237906976744,33500021.0,33500021.0
1201501.6837209302,100885.89767441852,454256.4837209302,76958.96744186047,112525.62790697678,53871.339534883715,1768283.7953488373,768283.7953488373,33500022.0,0.1158581023255814,33600021.0,33500022.0
1201501.6837209302,100885.89767441852,454256.4837209302,76958.96744186047,112525.62790697678,53871.339534883715,1768283.7953488373,768283.7953488373,33500022.0,0.1158581023255814,33600021.0,33600021.0
1273123.4744186047,111519.71627906969,404258.5023255814,64545.10232558141,74447.2279069768,72105.97674418605,1751829.2046511627,751829.2046511627,33600022.0,0.12408539767441862,33700021.0,33600022.0
1273123.4744186047,111519.71627906969,404258.5023255814,64545.10232558141,74447.2279069768,72105.97674418605,1751829.2046511627,751829.2046511627,33600022.0,0.12408539767441862,33700021.0,33700021.0
1267621.2372093024,93560.59069767434,402429.2837209302,63936.49767441863,97396.54883720934,75055.84186046512,1767447.0697674416,767447.0697674418,33700022.0,0.11627646511627907,33800021.0,33700022.0
1267621.2372093024,93560.59069767434,402429.2837209302,63936.49767441863,97396.54883720934,75055.84186046512,1767447.0697674416,767447.0697674418,33700022.0,0.11627646511627907,33800021.0,33800021.0
1334791.3534883722,86062.34418604642,352720.66976744187,67376.09767441862,88094.60000000003,70954.93488372093,1775606.623255814,775606.6232558138,33800022.0,0.11219668837209303,33900021.0,33800022.0
1334791.3534883722,86062.34418604642,352720.66976744187,67376.09767441862,88094.60000000003,70954.93488372093,1775606.623255814,775606.6232558138,33800022.0,0.11219668837209303,33900021.0,33900021.0
1351755.9116279068,106883.64651162783,285444.7162790698,75434.35813953489,93899.38604651166,86581.98139534883,1731100.0139534883,731100.0139534883,33900022.0,0.13444999302325583,34000021.0,33900022.0
1351755.9116279068,106883.64651162783,285444.7162790698,75434.35813953489,93899.38604651166,86581.98139534883,1731100.0139534883,731100.0139534883,33900022.0,0.13444999302325583,34000021.0,34000021.0
1279684.623255814,112720.6093023255,357413.4372093023,103039.58604651163,79220.64651162794,67921.09767441862,1716318.706976744,716318.7069767441,34000022.0,0.14184064651162792,34100021.0,34000022.0
1279684.623255814,112720.6093023255,357413.4372093023,103039.58604651163,79220.64651162794,67921.09767441862,1716318.706976744,716318.7069767441,34000022.0,0.14184064651162792,34100021.0,34100021.0
1228954.404651163,146344.0558139534,365579.78139534884,115477.80465116279,88248.66511627911,55395.28837209302,1682782.8511627906,682782.8511627907,34100022.0,0.15860857441860465,34200021.0,34100022.0
1228954.404651163,146344.0558139534,365579.78139534884,115477.80465116279,88248.66511627911,55395.28837209302,1682782.8511627906,682782.8511627907,34100022.0,0.15860857441860465,34200021.0,34200021.0
1190211.3069767442,224314.24186046506,331680.66046511626,125733.511627907,73743.55348837214,54316.725581395345,1595635.5209302325,595635.5209302325,34200022.0,0.20218223953488373,34300021.0,34200022.0
1190211.3069767442,224314.24186046506,331680.66046511626,125733.511627907,73743.55348837214,54316.725581395345,1595635.5209302325,595635.5209302325,34200022.0,0.20218223953488373,34300021.0,34300021.0
1027138.5720930233,267527.61860465107,359850.24186046515,168035.19534883724,107046.38604651167,70401.98604651164,1494035.2,494035.1999999999,34300022.0,0.2529824,34400021.0,34300022.0
1027138.5720930233,267527.61860465107,359850.24186046515,168035.19534883724,107046.38604651167,70401.98604651164,1494035.2,494035.1999999999,34300022.0,0.2529824,34400021.0,34400021.0
958417.6232558141,292899.4558139534,384454.62790697673,203947.11162790697,102042.88372093029,58238.2976744186,1444915.134883721,444915.1348837209,34400022.0,0.27754243255813954,34500021.0,34400022.0
958417.6232558141,292899.4558139534,384454.62790697673,203947.11162790697,102042.88372093029,58238.2976744186,1444915.134883721,444915.1348837209,34400022.0,0.27754243255813954,34500021.0,34500021.0
1057701.251162791,318247.0511627906,290927.5348837209,176306.03720930233,88285.66046511632,68532.46511627905,1436914.4465116276,436914.4465116278,34500022.0,0.2815427767441861,34600021.0,34500022.0
1057701.251162791,318247.0511627906,290927.5348837209,176306.03720930233,88285.66046511632,68532.46511627905,1436914.4465116276,436914.4465116278,34500022.0,0.2815427767441861,34600021.0,34600021.0
1018733.7023255816,303887.465116279,336692.14883720933,176014.70697674417,89951.8651162791,74720.11162790697,1445377.7162790697,445377.7162790697,34600022.0,0.2773111418604651,34700021.0,34600022.0
1018733.7023255816,303887.465116279,336692.14883720933,176014.70697674417,89951.8651162791,74720.11162790697,1445377.7162790697,445377.7162790697,34600022.0,0.2773111418604651,34700021.0,34700021.0
904860.9395348837,272206.60465116275,470879.7488372093,187137.5581395349,94375.5720930233,70539.57674418604,1470116.2604651162,470116.26046511624,34700022.0,0.26494186976744183,34800021.0,34700022.0
904860.9395348837,272206.60465116275,470879.7488372093,187137.5581395349,94375.5720930233,70539.57674418604,1470116.2604651162,470116.26046511624,34700022.0,0.26494186976744183,34800021.0,34800021.0
994159.3302325582,268488.8604651162,442355.26511627913,144079.13488372095,89459.76744186052,61457.641860465126,1525974.3627906977,525974.3627906976,34800022.0,0.23701281860465118,34900021.0,34800022.0
994159.3302325582,268488.8604651162,442355.26511627913,144079.13488372095,89459.76744186052,61457.641860465126,1525974.3627906977,525974.3627906976,34800022.0,0.23701281860465118,34900021.0,34900021.0
1001007.2186046513,243921.34883720923,504364.44651162793,100471.4093023256,89888.00930232563,60347.56744186047,1595259.6744186045,595259.6744186047,34900022.0,0.20237016279069767,35000021.0,34900022.0
1001007.2186046513,243921.34883720923,504364.44651162793,100471.4093023256,89888.00930232563,60347.56744186047,1595259.6744186045,595259.6744186047,34900022.0,0.20237016279069767,35000021.0,35000021.0
925470.9395348837,220929.28837209294,562742.5581395349,102594.48372093023,129663.53953488376,58599.19069767442,1617877.0372093022,617877.0372093023,35000022.0,0.19106148139534881,35100021.0,35000022.0
925470.9395348837,220929.28837209294,562742.5581395349,102594.48372093023,129663.53953488376,58599.19069767442,1617877.0372093022,617877.0372093023,35000022.0,0.19106148139534881,35100021.0,35100021.0
999417.469767442,192354.88837209292,553407.1441860466,99857.38139534886,104635.25116279074,50327.86511627906,1657459.8651162789,657459.865116279,35100022.0,0.17127006744186046,35200021.0,35100022.0
999417.469767442,192354.88837209292,553407.1441860466,99857.38139534886,104635.25116279074,50327.86511627906,1657459.8651162789,657459.865116279,35100022.0,0.17127006744186046,35200021.0,35200021.0
1176484.9488372095,162696.94418604643,431130.1534883721,85270.41395348839,94889.22325581398,49528.31627906977,1702504.3255813953,702504.3255813953,35200022.0,0.14874783720930232,35300021.0,35200022.0
1176484.9488372095,162696.94418604643,431130.1534883721,85270.41395348839,94889.22325581398,49528.31627906977,1702504.3255813953,702504.3255813953,35200022.0,0.14874783720930232,35300021.0,35300021.0
1245640.9860465117,124317.86511627899,437813.3860465117,84064.75348837211,67848.39069767446,40314.618604651165,1751302.7627906979,751302.7627906976,35300022.0,0.12434861860465116,35400021.0,35300022.0
1245640.9860465117,124317.86511627899,437813.3860465117,84064.75348837211,67848.39069767446,40314.618604651165,1751302.7627906979,751302.7627906976,35300022.0,0.12434861860465116,35400021.0,35400021.0
1261161.0465116282,130768.56279069759,316659.1395348837,152543.97209302327,85949.05581395353,52918.22325581395,1663769.2418604651,663769.241860465,35400022.0,0.16811537906976742,35500021.0,35400022.0
1261161.0465116282,130768.56279069759,316659.1395348837,152543.97209302327,85949.05581395353,52918.22325581395,1663769.2418604651,663769.241860465,35400022.0,0.16811537906976742,35500021.0,35500021.0
1396318.8139534886,114353.44186046503,257918.7767441861,136126.64186046514,51527.116279069814,43755.20930232558,1705764.706976744,705764.7069767441,35500022.0,0.1471176465116279,35600021.0,35500022.0
1396318.8139534886,114353.44186046503,257918.7767441861,136126.64186046514,51527.116279069814,43755.20930232558,1705764.706976744,705764.7069767441,35500022.0,0.1471176465116279,35600021.0,35600021.0
1474521.827906977,101228.17674418597,188738.3069767442,118058.3162790698,78094.56279069772,39358.80930232558,1741354.6976744186,741354.6976744186,35600022.0,0.12932265116279068,35700021.0,35600022.0
1474521.827906977,101228.17674418597,188738.3069767442,118058.3162790698,78094.56279069772,39358.80930232558,1741354.6976744186,741354.6976744186,35600022.0,0.12932265116279068,35700021.0,35700021.0
1413823.6651162792,91074.18604651155,229862.67441860464,127109.49767441861,80655.52093023261,57474.45581395349,1724341.860465116,724341.8604651162,35700022.0,0.13782906976744186,35800021.0,35700022.0
1413823.6651162792,91074.18604651155,229862.67441860464,127109.49767441861,80655.52093023261,57474.45581395349,1724341.860465116,724341.8604651162,35700022.0,0.13782906976744186,35800021.0,35800021.0
1271160.5767441862,131711.3674418604,283808.176744186,142612.29767441863,97176.8744186047,73530.70697674419,1652145.6279069767,652145.6279069766,35800022.0,0.1739271860465116,35900021.0,35800022.0
1271160.5767441862,131711.3674418604,283808.176744186,142612.29767441863,97176.8744186047,73530.70697674419,1652145.6279069767,652145.6279069766,35800022.0,0.1739271860465116,35900021.0,35900021.0
1285516.8093023256,178815.51162790688,295023.7023255814,82035.54883720932,93659.29302325586,64949.13488372094,1674199.8046511628,674199.8046511627,35900022.0,0.16290009767441863,36000021.0,35900022.0
1285516.8093023256,178815.51162790688,295023.7023255814,82035.54883720932,93659.29302325586,64949.13488372094,1674199.8046511628,674199.8046511627,35900022.0,0.16290009767441863,36000021.0,36000021.0
1212659.623255814,180701.21860465108,312111.9813953488,97764.04186046512,109260.60930232564,87502.52558139534,1634032.2139534883,634032.2139534883,36000022.0,0.18298389302325582,36100021.0,36000022.0
1212659.623255814,180701.21860465108,312111.9813953488,97764.04186046512,109260.60930232564,87502.52558139534,1634032.2139534883,634032.2139534883,36000022.0,0.18298389302325582,36100021.0,36100021.0
1049670.9395348837,203082.37674418595,419060.85116279067,111874.53488372095,118691.41395348842,97619.88372093023,1587423.2046511627,587423.2046511627,36100022.0,0.20628839767441862,36200021.0,36100022.0
1049670.9395348837,203082.37674418595,419060.85116279067,111874.53488372095,118691.41395348842,97619.88372093023,1587423.2046511627,587423.2046511627,36100022.0,0.20628839767441862,36200021.0,36200021.0
1060572.004651163,206000.84651162784,425766.2511627907,94605.21860465118,108183.2279069768,104872.45116279069,1594521.48372093,594521.4837209302,36200022.0,0.20273925813953486,36300021.0,36200022.0
1060572.004651163,206000.84651162784,425766.2511627907,94605.21860465118,108183.2279069768,104872.45116279069,1594521.48372093,594521.4837209302,36200022.0,0.20273925813953486,36300021.0,36300021.0
1203735.093023256,159420.8279069767,315924.3813953488,76196.56744186048,85279.11162790703,159444.01860465115,1604938.5860465118,604938.5860465115,36300022.0,0.19753070697674419,36400021.0,36300022.0
1203735.093023256,159420.8279069767,315924.3813953488,76196.56744186048,85279.11162790703,159444.01860465115,1604938.5860465118,604938.5860465115,36300022.0,0.19753070697674419,36400021.0,36400021.0
1310013.223255814,80417.89767441852,329116.5348837209,53482.30697674419,66692.98604651168,160277.05116279068,1705822.7441860463,705822.7441860464,36400022.0,0.14708862790697674,36500021.0,36400022.0
1310013.223255814,80417.89767441852,329116.5348837209,53482.30697674419,66692.98604651168,160277.05116279068,1705822.7441860463,705822.7441860464,36400022.0,0.14708862790697674,36500021.0,36500021.0
1217610.539534884,93984.1581395348,477691.47441860463,31583.130232558156,45665.381395348886,133465.31627906978,1740967.3953488371,740967.3953488372,36500022.0,0.1295163023255814,36600021.0,36500022.0
1217610.539534884,93984.1581395348,477691.47441860463,31583.130232558156,45665.381395348886,133465.31627906978,1740967.3953488371,740967.3953488372,36500022.0,0.1295163023255814,36600021.0,36600021.0
1359696.4093023257,95650.12558139527,398950.74883720925,19688.823255813964,9659.497674418652,116354.3953488372,1768306.6558139534,768306.6558139535,36600022.0,0.11584667209302327,36700021.0,36600022.0
1359696.4093023257,95650.12558139527,398950.74883720925,19688.823255813964,9659.497674418652,116354.3953488372,1768306.6558139534,768306.6558139535,36600022.0,0.11584667209302327,36700021.0,36700021.0
1390801.4744186047,80983.78604651154,377376.7069767442,55646.181395348845,8164.334883720976,87027.51627906977,1776342.5162790697,776342.5162790697,36700022.0,0.11182874186046513,36800021.0,36700022.0
1390801.4744186047,80983.78604651154,377376.7069767442,55646.181395348845,8164.334883720976,87027.51627906977,1776342.5162790697,776342.5162790697,36700022.0,0.11182874186046513,36800021.0,36800021.0
1350894.7953488375,89900.03720930223,443207.41395348834,70658.29302325581,9611.61860465121,35727.841860465116,1803713.8279069767,803713.8279069767,36800022.0,0.09814308604651162,36900021.0,36800022.0
1350894.7953488375,89900.03720930223,443207.41395348834,70658.29302325581,9611.61860465121,35727.841860465116,1803713.8279069767,803713.8279069767,36800022.0,0.09814308604651162,36900021.0,36900021.0
1158239.7860465117,261088.28837209294,437076.3674418605,82913.4093023256,14181.176744186092,46500.97209302326,1609497.330232558,609497.3302325581,36900022.0,0.19525133488372096,37000021.0,36900022.0
1158239.7860465117,261088.28837209294,437076.3674418605,82913.4093023256,14181.176744186092,46500.97209302326,1609497.330232558,609497.3302325581,36900022.0,0.19525133488372096,37000021.0,37000021.0
1194460.404651163,285563.58604651154,318556.85116279067,92710.00930232559,43904.88372093028,64804.26511627907,1556922.1395348837,556922.1395348837,37000022.0,0.22153893023255816,37100021.0,37000022.0
1194460.404651163,285563.58604651154,318556.85116279067,92710.00930232559,43904.88372093028,64804.26511627907,1556922.1395348837,556922.1395348837,37000022.0,0.22153893023255816,37100021.0,37100021.0
1075916.7348837212,380615.9395348836,307537.1674418604,90094.76279069768,63290.91627906981,82544.47906976743,1446744.8186046511,446744.8186046511,37100022.0,0.27662759069767445,37200021.0,37100022.0
1075916.7348837212,380615.9395348836,307537.1674418604,90094.76279069768,63290.91627906981,82544.47906976743,1446744.8186046511,446744.8186046511,37100022.0,0.27662759069767445,37200021.0,37200021.0
1126537.2465116282,423568.7627906976,233545.1627906977,47244.3534883721,73876.49767441864,95227.97674418605,1433958.906976744,433958.9069767442,37200022.0,0.2830205465116279,37300021.0,37200022.0
1126537.2465116282,423568.7627906976,233545.1627906977,47244.3534883721,73876.49767441864,95227.97674418605,1433958.906976744,433958.9069767442,37200022.0,0.2830205465116279,37300021.0,37300021.0
1148824.8000000003,450226.29767441854,163605.86511627908,54385.2558139535,87516.97209302329,95440.80930232558,1399947.6372093023,399947.6372093023,37300022.0,0.30002618139534887,37400021.0,37300022.0
1148824.8000000003,450226.29767441854,163605.86511627908,54385.2558139535,87516.97209302329,95440.80930232558,1399947.6372093023,399947.6372093023,37300022.0,0.30002618139534887,37400021.0,37400021.0
1196747.3674418605,357679.77674418595,153036.75348837208,68447.33953488374,106362.28372093027,117726.47906976743,1456146.4046511627,456146.4046511627,37400022.0,0.2719267976744186,37500021.0,37400022.0
1196747.3674418605,357679.77674418595,153036.75348837208,68447.33953488374,106362.28372093027,117726.47906976743,1456146.4046511627,456146.4046511627,37400022.0,0.2719267976744186,37500021.0,37500021.0
1225454.7674418606,334312.9953488371,132217.5023255814,73003.75348837211,127189.27906976748,107821.70232558138,1484861.5488372091,484861.5488372093,37500022.0,0.25756922558139533,37600021.0,37500022.0
1225454.7674418606,334312.9953488371,132217.5023255814,73003.75348837211,127189.27906976748,107821.70232558138,1484861.5488372091,484861.5488372093,37500022.0,0.25756922558139533,37600021.0,37600021.0
